run1_id,run2_id,ari_score,run1_sample,run1_network_method,run1_community_method,run1_param_id,run1_n_communities,run2_sample,run2_network_method,run2_community_method,run2_param_id,run2_n_communities,same_sample,same_network_method,same_community_method,same_param_id,common_outlets,comparison_type
sample_00_cosine_spectral_clustering_params_7,sample_17_dice_spectral_clustering_params_5,0.28263429728211087,sample_00,cosine,spectral_clustering,params_7,5,sample_17,dice,spectral_clustering,params_5,8,False,False,True,False,49,diff_method_diff_sample
sample_03_tfidf_similarity_louvain_params_5,sample_08_pmi_spectral_clustering_params_3,-0.009119723307069231,sample_03,tfidf_similarity,louvain,params_5,5,sample_08,pmi,spectral_clustering,params_3,5,False,False,False,False,49,diff_method_diff_sample
sample_18_tfidf_similarity_spectral_clustering_params_8,sample_18_conditional_probability_spectral_clustering_params_2,0.14643562991221215,sample_18,tfidf_similarity,spectral_clustering,params_8,8,sample_18,conditional_probability,spectral_clustering,params_2,4,True,False,True,False,49,same_sample_diff_method
sample_12_conditional_probability_louvain_params_3,sample_16_jaccard_spectral_clustering_params_7,0.3763435642363217,sample_12,conditional_probability,louvain,params_3,5,sample_16,jaccard,spectral_clustering,params_7,5,False,False,False,False,49,diff_method_diff_sample
sample_10_jaccard_spectral_clustering_params_6,sample_19_dice_walktrap_params_3,0.38632364610766734,sample_10,jaccard,spectral_clustering,params_6,3,sample_19,dice,walktrap,params_3,2,False,False,False,False,49,diff_method_diff_sample
sample_03_cooccurrence_spectral_clustering_params_0,sample_14_cosine_spectral_clustering_params_9,0.3628032345013477,sample_03,cooccurrence,spectral_clustering,params_0,2,sample_14,cosine,spectral_clustering,params_9,3,False,False,True,False,49,diff_method_diff_sample
sample_10_cooccurrence_louvain_params_7,sample_19_jaccard_threshold_components_params_3,-0.024047313507783295,sample_10,cooccurrence,louvain,params_7,21,sample_19,jaccard,threshold_components,params_3,21,False,False,False,False,49,diff_method_diff_sample
sample_03_pmi_spectral_clustering_params_1,sample_16_cooccurrence_girvan_newman_params_0,-0.027947154471544715,sample_03,pmi,spectral_clustering,params_1,3,sample_16,cooccurrence,girvan_newman,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_01_jaccard_spectral_clustering_params_1,sample_03_jaccard_louvain_params_5,0.3877249860257127,sample_01,jaccard,spectral_clustering,params_1,3,sample_03,jaccard,louvain,params_5,6,False,True,False,False,49,diff_method_diff_sample
sample_13_conditional_probability_spectral_clustering_params_3,sample_18_pmi_spectral_clustering_params_7,0.00931548440518907,sample_13,conditional_probability,spectral_clustering,params_3,5,sample_18,pmi,spectral_clustering,params_7,5,False,False,True,False,49,diff_method_diff_sample
sample_00_dice_walktrap_params_3,sample_09_jaccard_walktrap_params_1,1.0,sample_00,dice,walktrap,params_3,2,sample_09,jaccard,walktrap,params_1,2,False,False,True,False,49,diff_method_diff_sample
sample_02_jaccard_spectral_clustering_params_1,sample_12_jaccard_spectral_clustering_params_11,0.18020216103171838,sample_02,jaccard,spectral_clustering,params_1,3,sample_12,jaccard,spectral_clustering,params_11,8,False,True,True,False,49,same_method_diff_sample
sample_16_pmi_spectral_clustering_params_2,sample_19_cosine_girvan_newman_params_0,-0.033312958435207825,sample_16,pmi,spectral_clustering,params_2,4,sample_19,cosine,girvan_newman,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_01_jaccard_louvain_params_3,sample_18_jaccard_leiden_params_0,-0.020406741886056554,sample_01,jaccard,louvain,params_3,2,sample_18,jaccard,leiden,params_0,2,False,True,False,False,49,diff_method_diff_sample
sample_05_cooccurrence_louvain_params_3,sample_19_jaccard_louvain_params_7,0.0609966617545337,sample_05,cooccurrence,louvain,params_3,3,sample_19,jaccard,louvain,params_7,20,False,False,True,False,49,diff_method_diff_sample
sample_08_correlation_spectral_clustering_params_2,sample_14_dice_louvain_params_5,0.5183264177040111,sample_08,correlation,spectral_clustering,params_2,4,sample_14,dice,louvain,params_5,6,False,False,False,False,49,diff_method_diff_sample
sample_05_lift_threshold_components_params_8,sample_11_correlation_spectral_clustering_params_3,0.08163576908885015,sample_05,lift,threshold_components,params_8,18,sample_11,correlation,spectral_clustering,params_3,5,False,False,False,False,49,diff_method_diff_sample
sample_04_jaccard_spectral_clustering_params_9,sample_04_lift_fast_greedy_params_0,0.03240161312752051,sample_04,jaccard,spectral_clustering,params_9,3,sample_04,lift,fast_greedy,params_0,10,True,False,False,False,49,same_sample_diff_method
sample_00_dice_threshold_components_params_3,sample_02_dice_walktrap_params_4,-0.0782608695652174,sample_00,dice,threshold_components,params_3,13,sample_02,dice,walktrap,params_4,2,False,True,False,False,49,diff_method_diff_sample
sample_11_cooccurrence_spectral_clustering_params_11,sample_13_tfidf_similarity_spectral_clustering_params_10,0.7000525118151584,sample_11,cooccurrence,spectral_clustering,params_11,8,sample_13,tfidf_similarity,spectral_clustering,params_10,5,False,False,True,False,49,diff_method_diff_sample
sample_03_conditional_probability_louvain_params_2,sample_15_dice_leiden_params_0,-0.03305570015616866,sample_03,conditional_probability,louvain,params_2,10,sample_15,dice,leiden,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_06_tfidf_similarity_louvain_params_6,sample_08_lift_spectral_clustering_params_2,0.0589881165295497,sample_06,tfidf_similarity,louvain,params_6,10,sample_08,lift,spectral_clustering,params_2,4,False,False,False,False,49,diff_method_diff_sample
sample_06_cooccurrence_spectral_clustering_params_5,sample_06_cosine_spectral_clustering_params_3,0.16755387530830104,sample_06,cooccurrence,spectral_clustering,params_5,8,sample_06,cosine,spectral_clustering,params_3,5,True,False,True,False,49,same_sample_diff_method
sample_10_tfidf_similarity_spectral_clustering_params_8,sample_11_cosine_fast_greedy_params_0,0.2568364611260054,sample_10,tfidf_similarity,spectral_clustering,params_8,8,sample_11,cosine,fast_greedy,params_0,8,False,False,False,False,49,diff_method_diff_sample
sample_10_dice_louvain_params_6,sample_11_lift_fast_greedy_params_0,0.04009713977334053,sample_10,dice,louvain,params_6,10,sample_11,lift,fast_greedy,params_0,10,False,False,False,False,49,diff_method_diff_sample
sample_16_dice_louvain_params_4,sample_18_cooccurrence_threshold_components_params_2,-0.023577042152893544,sample_16,dice,louvain,params_4,3,sample_18,cooccurrence,threshold_components,params_2,14,False,False,False,False,49,diff_method_diff_sample
sample_04_lift_spectral_clustering_params_7,sample_08_jaccard_spectral_clustering_params_2,0.22435754742647968,sample_04,lift,spectral_clustering,params_7,5,sample_08,jaccard,spectral_clustering,params_2,4,False,False,True,False,49,diff_method_diff_sample
sample_05_lift_spectral_clustering_params_3,sample_15_cooccurrence_spectral_clustering_params_1,0.21253800492254235,sample_05,lift,spectral_clustering,params_3,5,sample_15,cooccurrence,spectral_clustering,params_1,3,False,False,True,False,49,diff_method_diff_sample
sample_00_pmi_spectral_clustering_params_6,sample_19_jaccard_louvain_params_0,0.21900614962184295,sample_00,pmi,spectral_clustering,params_6,3,sample_19,jaccard,louvain,params_0,6,False,False,False,False,49,diff_method_diff_sample
sample_04_jaccard_threshold_components_params_3,sample_04_cosine_fast_greedy_params_0,0.2097130242825607,sample_04,jaccard,threshold_components,params_3,22,sample_04,cosine,fast_greedy,params_0,8,True,False,False,False,49,same_sample_diff_method
sample_12_dice_threshold_components_params_1,sample_13_cosine_spectral_clustering_params_1,-0.013274093576874554,sample_12,dice,threshold_components,params_1,2,sample_13,cosine,spectral_clustering,params_1,3,False,False,False,True,49,diff_method_diff_sample
sample_06_jaccard_walktrap_params_1,sample_14_conditional_probability_spectral_clustering_params_2,0.1966053456525326,sample_06,jaccard,walktrap,params_1,2,sample_14,conditional_probability,spectral_clustering,params_2,4,False,False,False,False,49,diff_method_diff_sample
sample_12_cooccurrence_threshold_components_params_1,sample_18_tfidf_similarity_spectral_clustering_params_6,0.029671727335662423,sample_12,cooccurrence,threshold_components,params_1,5,sample_18,tfidf_similarity,spectral_clustering,params_6,3,False,False,False,False,49,diff_method_diff_sample
sample_05_cosine_spectral_clustering_params_4,sample_15_lift_spectral_clustering_params_2,0.0532955448795493,sample_05,cosine,spectral_clustering,params_4,6,sample_15,lift,spectral_clustering,params_2,4,False,False,True,False,49,diff_method_diff_sample
sample_00_conditional_probability_spectral_clustering_params_11,sample_05_jaccard_louvain_params_5,0.34662845780455,sample_00,conditional_probability,spectral_clustering,params_11,8,sample_05,jaccard,louvain,params_5,6,False,False,False,False,49,diff_method_diff_sample
sample_07_jaccard_walktrap_params_4,sample_15_conditional_probability_walktrap_params_0,0.7477941176470588,sample_07,jaccard,walktrap,params_4,2,sample_15,conditional_probability,walktrap,params_0,3,False,False,True,False,49,diff_method_diff_sample
sample_03_conditional_probability_threshold_components_params_6,sample_09_conditional_probability_walktrap_params_3,0.022149509187012334,sample_03,conditional_probability,threshold_components,params_6,8,sample_09,conditional_probability,walktrap,params_3,2,False,True,False,False,49,diff_method_diff_sample
sample_04_cooccurrence_louvain_params_5,sample_13_pmi_spectral_clustering_params_8,-0.00747301411569333,sample_04,cooccurrence,louvain,params_5,5,sample_13,pmi,spectral_clustering,params_8,8,False,False,False,False,49,diff_method_diff_sample
sample_01_dice_threshold_components_params_5,sample_16_correlation_spectral_clustering_params_9,-0.022727272727272728,sample_01,dice,threshold_components,params_5,22,sample_16,correlation,spectral_clustering,params_9,3,False,False,False,False,49,diff_method_diff_sample
sample_03_pmi_spectral_clustering_params_2,sample_15_lift_spectral_clustering_params_3,0.2822801606038152,sample_03,pmi,spectral_clustering,params_2,4,sample_15,lift,spectral_clustering,params_3,5,False,False,True,False,49,diff_method_diff_sample
sample_00_tfidf_similarity_spectral_clustering_params_4,sample_19_pmi_spectral_clustering_params_2,0.07871424955707416,sample_00,tfidf_similarity,spectral_clustering,params_4,6,sample_19,pmi,spectral_clustering,params_2,4,False,False,True,False,49,diff_method_diff_sample
sample_15_conditional_probability_walktrap_params_3,sample_18_cooccurrence_walktrap_params_0,0.8373702422145328,sample_15,conditional_probability,walktrap,params_3,2,sample_18,cooccurrence,walktrap,params_0,2,False,False,True,False,49,diff_method_diff_sample
sample_08_jaccard_louvain_params_4,sample_14_conditional_probability_louvain_params_0,0.17345927916410422,sample_08,jaccard,louvain,params_4,3,sample_14,conditional_probability,louvain,params_0,5,False,False,True,False,49,diff_method_diff_sample
sample_13_jaccard_spectral_clustering_params_9,sample_14_dice_spectral_clustering_params_1,0.49495308501563834,sample_13,jaccard,spectral_clustering,params_9,3,sample_14,dice,spectral_clustering,params_1,3,False,False,True,False,49,diff_method_diff_sample
sample_15_jaccard_spectral_clustering_params_6,sample_18_tfidf_similarity_leiden_params_0,-0.024354552106198392,sample_15,jaccard,spectral_clustering,params_6,3,sample_18,tfidf_similarity,leiden,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_02_tfidf_similarity_spectral_clustering_params_8,sample_14_dice_spectral_clustering_params_1,0.10348499515972895,sample_02,tfidf_similarity,spectral_clustering,params_8,8,sample_14,dice,spectral_clustering,params_1,3,False,False,True,False,49,diff_method_diff_sample
sample_13_conditional_probability_walktrap_params_0,sample_17_jaccard_threshold_components_params_3,0.008180525878177218,sample_13,conditional_probability,walktrap,params_0,3,sample_17,jaccard,threshold_components,params_3,23,False,False,False,False,49,diff_method_diff_sample
sample_00_correlation_spectral_clustering_params_4,sample_09_tfidf_similarity_walktrap_params_5,0.1743600761156467,sample_00,correlation,spectral_clustering,params_4,6,sample_09,tfidf_similarity,walktrap,params_5,2,False,False,False,False,49,diff_method_diff_sample
sample_07_tfidf_similarity_spectral_clustering_params_11,sample_17_tfidf_similarity_leiden_params_0,0.03252794324342413,sample_07,tfidf_similarity,spectral_clustering,params_11,8,sample_17,tfidf_similarity,leiden,params_0,2,False,True,False,False,49,diff_method_diff_sample
sample_00_cooccurrence_spectral_clustering_params_11,sample_03_lift_spectral_clustering_params_2,0.05344494526722473,sample_00,cooccurrence,spectral_clustering,params_11,8,sample_03,lift,spectral_clustering,params_2,4,False,False,True,False,49,diff_method_diff_sample
sample_03_jaccard_spectral_clustering_params_9,sample_04_cooccurrence_walktrap_params_0,0.3808320373250389,sample_03,jaccard,spectral_clustering,params_9,3,sample_04,cooccurrence,walktrap,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_02_lift_walktrap_params_2,sample_09_conditional_probability_walktrap_params_3,-0.04946996466431095,sample_02,lift,walktrap,params_2,2,sample_09,conditional_probability,walktrap,params_3,2,False,False,True,False,49,diff_method_diff_sample
sample_00_jaccard_louvain_params_3,sample_05_cooccurrence_louvain_params_2,0.5434415009260005,sample_00,jaccard,louvain,params_3,3,sample_05,cooccurrence,louvain,params_2,3,False,False,True,False,49,diff_method_diff_sample
sample_03_cosine_spectral_clustering_params_8,sample_07_conditional_probability_threshold_components_params_6,-0.004352481470665944,sample_03,cosine,spectral_clustering,params_8,8,sample_07,conditional_probability,threshold_components,params_6,7,False,False,False,False,49,diff_method_diff_sample
sample_01_lift_spectral_clustering_params_0,sample_17_jaccard_spectral_clustering_params_3,0.12583495830394556,sample_01,lift,spectral_clustering,params_0,2,sample_17,jaccard,spectral_clustering,params_3,5,False,False,True,False,49,diff_method_diff_sample
sample_02_jaccard_louvain_params_2,sample_12_conditional_probability_spectral_clustering_params_2,0.46137513497773625,sample_02,jaccard,louvain,params_2,7,sample_12,conditional_probability,spectral_clustering,params_2,4,False,False,False,True,49,diff_method_diff_sample
sample_00_jaccard_louvain_params_4,sample_13_conditional_probability_girvan_newman_params_0,0.01814020986827417,sample_00,jaccard,louvain,params_4,3,sample_13,conditional_probability,girvan_newman,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_05_lift_fast_greedy_params_0,sample_13_jaccard_girvan_newman_params_0,0.007366482504604052,sample_05,lift,fast_greedy,params_0,9,sample_13,jaccard,girvan_newman,params_0,2,False,False,False,True,49,diff_method_diff_sample
